N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
100.00,100.00,0xadada805f75a18def542497208f46e0011a96eff,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/ad/adada805f75a18def542497208f46e0011a96eff_cyrus.sol
100.00,100.00,0x3c3c8b4d2887a88ad865ece84aabf419269df877,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/3c/3c3c8b4d2887a88ad865ece84aabf419269df877_ecoPolo.sol
100.00,100.00,0x3cd2a96ced7c03d9fe59d1d4b29d0f18960fbe69,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/3c/3cd2a96ced7c03d9fe59d1d4b29d0f18960fbe69_Zeus.sol
100.00,100.00,0x9b59dc27dd4cd5eda168b4fd67416a5daa2a27a4,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/9b/9b59dc27dd4cd5eda168b4fd67416a5daa2a27a4_EIP20.sol
100.00,100.00,0xbB5551C427b9F3Dd7346D68fDc87C632c5Cf8Cd7,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/bb/bB5551C427b9F3Dd7346D68fDc87C632c5Cf8Cd7_IndToken.sol
100.00,100.00,0x95c182f7c1b842d33815b9f18cffddb6b4263095,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/95/95c182f7c1b842d33815b9f18cffddb6b4263095_ETHERGOLD.sol
100.00,100.00,0x68261d79fcfbd316fd219242a66b8eae81124b9f,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/68/68261d79fcfbd316fd219242a66b8eae81124b9f_YLOL.sol
100.00,100.00,0x9e7a19b10aac085924e56c019edb8443ed467a12,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/9e/9e7a19b10aac085924e56c019edb8443ed467a12_Viplus.sol
100.00,100.00,0xd7742d7b1f82b85d3af6d631a90d9c3605c1669e,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/d7/d7742d7b1f82b85d3af6d631a90d9c3605c1669e_Izdop.sol
100.00,100.00,0x041c5Cd52a204ea3607d0f6685F8f4D056E5E32D,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/04/041c5Cd52a204ea3607d0f6685F8f4D056E5E32D_Jetty.sol
